perception,image_left,image_right,winner
lively,corr_location_0019_right.jpg,corr_location_0040_rear.jpg,corr_location_0040_rear.jpg
beautiful,corr_location_0019_right.jpg,corr_location_0040_rear.jpg,corr_location_0040_rear.jpg
wealthy,corr_location_0019_right.jpg,corr_location_0040_rear.jpg,corr_location_0040_rear.jpg
depressing,corr_location_0019_right.jpg,corr_location_0040_rear.jpg,corr_location_0019_right.jpg
boring,corr_location_0019_right.jpg,corr_location_0040_rear.jpg,corr_location_0019_right.jpg
safe,corr_location_0032_forward.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
lively,corr_location_0032_forward.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
beautiful,corr_location_0032_forward.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
wealthy,corr_location_0032_forward.jpg,corr_location_0038_left.jpg,corr_location_0038_left.jpg
depressing,corr_location_0032_forward.jpg,corr_location_0038_left.jpg,corr_location_0032_forward.jpg
boring,corr_location_0032_forward.jpg,corr_location_0038_left.jpg,corr_location_0032_forward.jpg
safe,corr_location_0029_right.jpg,corr_location_0020_forward.jpg,corr_location_0029_right.jpg
lively,corr_location_0029_right.jpg,corr_location_0020_forward.jpg,corr_location_0020_forward.jpg
beautiful,corr_location_0029_right.jpg,corr_location_0020_forward.jpg,corr_location_0029_right.jpg
wealthy,corr_location_0029_right.jpg,corr_location_0020_forward.jpg,corr_location_0029_right.jpg
depressing,corr_location_0029_right.jpg,corr_location_0020_forward.jpg,corr_location_0020_forward.jpg
boring,corr_location_0029_right.jpg,corr_location_0020_forward.jpg,corr_location_0029_right.jpg
safe,corr_location_0023_right.jpg,corr_location_0049_right.jpg,corr_location_0049_right.jpg
lively,corr_location_0023_right.jpg,corr_location_0049_right.jpg,corr_location_0023_right.jpg
beautiful,corr_location_0023_right.jpg,corr_location_0049_right.jpg,corr_location_0049_right.jpg
wealthy,corr_location_0023_right.jpg,corr_location_0049_right.jpg,corr_location_0049_right.jpg
depressing,corr_location_0023_right.jpg,corr_location_0049_right.jpg,corr_location_0023_right.jpg
boring,corr_location_0023_right.jpg,corr_location_0049_right.jpg,corr_location_0049_right.jpg
safe,corr_location_0005_left.jpg,corr_location_0024_right.jpg,corr_location_0024_right.jpg
lively,corr_location_0005_left.jpg,corr_location_0024_right.jpg,corr_location_0024_right.jpg
beautiful,corr_location_0005_left.jpg,corr_location_0024_right.jpg,corr_location_0005_left.jpg
wealthy,corr_location_0005_left.jpg,corr_location_0024_right.jpg,corr_location_0024_right.jpg
depressing,corr_location_0005_left.jpg,corr_location_0024_right.jpg,corr_location_0024_right.jpg
boring,corr_location_0005_left.jpg,corr_location_0024_right.jpg,corr_location_0024_right.jpg
safe,corr_location_0042_left.jpg,corr_location_0018_right.jpg,corr_location_0018_right.jpg
lively,corr_location_0042_left.jpg,corr_location_0018_right.jpg,corr_location_0042_left.jpg
beautiful,corr_location_0042_left.jpg,corr_location_0018_right.jpg,corr_location_0042_left.jpg
wealthy,corr_location_0042_left.jpg,corr_location_0018_right.jpg,corr_location_0018_right.jpg
depressing,corr_location_0042_left.jpg,corr_location_0018_right.jpg,corr_location_0018_right.jpg
boring,corr_location_0042_left.jpg,corr_location_0018_right.jpg,corr_location_0018_right.jpg
safe,corr_location_0030_forward.jpg,corr_location_0040_right.jpg,corr_location_0040_right.jpg
lively,corr_location_0030_forward.jpg,corr_location_0040_right.jpg,corr_location_0040_right.jpg
beautiful,corr_location_0030_forward.jpg,corr_location_0040_right.jpg,corr_location_0030_forward.jpg
wealthy,corr_location_0030_forward.jpg,corr_location_0040_right.jpg,corr_location_0040_right.jpg
depressing,corr_location_0030_forward.jpg,corr_location_0040_right.jpg,corr_location_0030_forward.jpg
boring,corr_location_0030_forward.jpg,corr_location_0040_right.jpg,corr_location_0030_forward.jpg
safe,corr_location_0030_rear.jpg,corr_location_0016_rear.jpg,corr_location_0016_rear.jpg
lively,corr_location_0030_rear.jpg,corr_location_0016_rear.jpg,corr_location_0030_rear.jpg
beautiful,corr_location_0030_rear.jpg,corr_location_0016_rear.jpg,corr_location_0016_rear.jpg
wealthy,corr_location_0030_rear.jpg,corr_location_0016_rear.jpg,corr_location_0016_rear.jpg
depressing,corr_location_0030_rear.jpg,corr_location_0016_rear.jpg,corr_location_0030_rear.jpg
boring,corr_location_0030_rear.jpg,corr_location_0016_rear.jpg,corr_location_0016_rear.jpg
safe,corr_location_0035_left.jpg,corr_location_0001_rear.jpg,corr_location_0035_left.jpg
lively,corr_location_0035_left.jpg,corr_location_0001_rear.jpg,corr_location_0035_left.jpg
beautiful,corr_location_0035_left.jpg,corr_location_0001_rear.jpg,corr_location_0035_left.jpg
wealthy,corr_location_0035_left.jpg,corr_location_0001_rear.jpg,corr_location_0035_left.jpg
depressing,corr_location_0035_left.jpg,corr_location_0001_rear.jpg,corr_location_0001_rear.jpg
boring,corr_location_0035_left.jpg,corr_location_0001_rear.jpg,corr_location_0001_rear.jpg
safe,corr_location_0049_right.jpg,corr_location_0006_right.jpg,corr_location_0049_right.jpg
lively,corr_location_0049_right.jpg,corr_location_0006_right.jpg,corr_location_0006_right.jpg
beautiful,corr_location_0049_right.jpg,corr_location_0006_right.jpg,corr_location_0049_right.jpg
wealthy,corr_location_0049_right.jpg,corr_location_0006_right.jpg,corr_location_0049_right.jpg
depressing,corr_location_0049_right.jpg,corr_location_0006_right.jpg,corr_location_0006_right.jpg
boring,corr_location_0049_right.jpg,corr_location_0006_right.jpg,corr_location_0049_right.jpg
safe,corr_location_0049_rear.jpg,corr_location_0041_right.jpg,corr_location_0041_right.jpg
lively,corr_location_0049_rear.jpg,corr_location_0041_right.jpg,corr_location_0041_right.jpg
beautiful,corr_location_0049_rear.jpg,corr_location_0041_right.jpg,corr_location_0041_right.jpg
wealthy,corr_location_0049_rear.jpg,corr_location_0041_right.jpg,corr_location_0041_right.jpg
depressing,corr_location_0049_rear.jpg,corr_location_0041_right.jpg,corr_location_0049_rear.jpg
boring,corr_location_0049_rear.jpg,corr_location_0041_right.jpg,corr_location_0049_rear.jpg
safe,corr_location_0034_left.jpg,corr_location_0001_right.jpg,corr_location_0001_right.jpg
lively,corr_location_0034_left.jpg,corr_location_0001_right.jpg,equal
beautiful,corr_location_0034_left.jpg,corr_location_0001_right.jpg,corr_location_0034_left.jpg
wealthy,corr_location_0034_left.jpg,corr_location_0001_right.jpg,equal
depressing,corr_location_0034_left.jpg,corr_location_0001_right.jpg,equal
boring,corr_location_0034_left.jpg,corr_location_0001_right.jpg,equal
safe,corr_location_0048_rear.jpg,corr_location_0041_left.jpg,corr_location_0041_left.jpg
lively,corr_location_0048_rear.jpg,corr_location_0041_left.jpg,corr_location_0041_left.jpg
beautiful,corr_location_0048_rear.jpg,corr_location_0041_left.jpg,corr_location_0048_rear.jpg
wealthy,corr_location_0048_rear.jpg,corr_location_0041_left.jpg,corr_location_0048_rear.jpg
depressing,corr_location_0048_rear.jpg,corr_location_0041_left.jpg,corr_location_0041_left.jpg
boring,corr_location_0048_rear.jpg,corr_location_0041_left.jpg,corr_location_0041_left.jpg
safe,corr_location_0042_rear.jpg,corr_location_0016_forward.jpg,corr_location_0016_forward.jpg
lively,corr_location_0042_rear.jpg,corr_location_0016_forward.jpg,corr_location_0042_rear.jpg
beautiful,corr_location_0042_rear.jpg,corr_location_0016_forward.jpg,corr_location_0016_forward.jpg
wealthy,corr_location_0042_rear.jpg,corr_location_0016_forward.jpg,corr_location_0016_forward.jpg
depressing,corr_location_0042_rear.jpg,corr_location_0016_forward.jpg,corr_location_0042_rear.jpg
boring,corr_location_0042_rear.jpg,corr_location_0016_forward.jpg,corr_location_0016_forward.jpg
safe,corr_location_0003_left.jpg,corr_location_0013_right.jpg,corr_location_0003_left.jpg
lively,corr_location_0003_left.jpg,corr_location_0013_right.jpg,corr_location_0003_left.jpg
beautiful,corr_location_0003_left.jpg,corr_location_0013_right.jpg,corr_location_0003_left.jpg
wealthy,corr_location_0003_left.jpg,corr_location_0013_right.jpg,corr_location_0003_left.jpg
depressing,corr_location_0003_left.jpg,corr_location_0013_right.jpg,corr_location_0013_right.jpg
boring,corr_location_0003_left.jpg,corr_location_0013_right.jpg,corr_location_0013_right.jpg
safe,corr_location_0018_right.jpg,corr_location_0033_right.jpg,corr_location_0033_right.jpg
lively,corr_location_0018_right.jpg,corr_location_0033_right.jpg,corr_location_0033_right.jpg
beautiful,corr_location_0018_right.jpg,corr_location_0033_right.jpg,corr_location_0033_right.jpg
wealthy,corr_location_0018_right.jpg,corr_location_0033_right.jpg,corr_location_0033_right.jpg
depressing,corr_location_0018_right.jpg,corr_location_0033_right.jpg,corr_location_0018_right.jpg
boring,corr_location_0018_right.jpg,corr_location_0033_right.jpg,corr_location_0018_right.jpg
safe,corr_location_0036_rear.jpg,corr_location_0045_right.jpg,corr_location_0045_right.jpg
lively,corr_location_0036_rear.jpg,corr_location_0045_right.jpg,corr_location_0045_right.jpg
beautiful,corr_location_0036_rear.jpg,corr_location_0045_right.jpg,corr_location_0045_right.jpg
wealthy,corr_location_0036_rear.jpg,corr_location_0045_right.jpg,corr_location_0045_right.jpg
depressing,corr_location_0036_rear.jpg,corr_location_0045_right.jpg,corr_location_0036_rear.jpg
boring,corr_location_0036_rear.jpg,corr_location_0045_right.jpg,corr_location_0036_rear.jpg
safe,corr_location_0031_forward.jpg,corr_location_0044_left.jpg,corr_location_0031_forward.jpg
lively,corr_location_0031_forward.jpg,corr_location_0044_left.jpg,corr_location_0031_forward.jpg
beautiful,corr_location_0031_forward.jpg,corr_location_0044_left.jpg,corr_location_0031_forward.jpg
wealthy,corr_location_0031_forward.jpg,corr_location_0044_left.jpg,corr_location_0031_forward.jpg
depressing,corr_location_0031_forward.jpg,corr_location_0044_left.jpg,corr_location_0044_left.jpg
boring,corr_location_0031_forward.jpg,corr_location_0044_left.jpg,corr_location_0044_left.jpg
safe,corr_location_0012_right.jpg,corr_location_0030_forward.jpg,corr_location_0030_forward.jpg
lively,corr_location_0012_right.jpg,corr_location_0030_forward.jpg,corr_location_0030_forward.jpg
beautiful,corr_location_0012_right.jpg,corr_location_0030_forward.jpg,corr_location_0030_forward.jpg
wealthy,corr_location_0012_right.jpg,corr_location_0030_forward.jpg,corr_location_0030_forward.jpg
depressing,corr_location_0012_right.jpg,corr_location_0030_forward.jpg,corr_location_0012_right.jpg
boring,corr_location_0012_right.jpg,corr_location_0030_forward.jpg,corr_location_0012_right.jpg
safe,corr_location_0044_left.jpg,corr_location_0045_forward.jpg,corr_location_0045_forward.jpg
lively,corr_location_0044_left.jpg,corr_location_0045_forward.jpg,corr_location_0045_forward.jpg
beautiful,corr_location_0044_left.jpg,corr_location_0045_forward.jpg,corr_location_0045_forward.jpg
wealthy,corr_location_0044_left.jpg,corr_location_0045_forward.jpg,corr_location_0045_forward.jpg
depressing,corr_location_0044_left.jpg,corr_location_0045_forward.jpg,corr_location_0044_left.jpg
boring,corr_location_0044_left.jpg,corr_location_0045_forward.jpg,corr_location_0044_left.jpg
safe,corr_location_0010_right.jpg,corr_location_0028_forward.jpg,corr_location_0028_forward.jpg
lively,corr_location_0010_right.jpg,corr_location_0028_forward.jpg,corr_location_0028_forward.jpg
beautiful,corr_location_0010_right.jpg,corr_location_0028_forward.jpg,corr_location_0028_forward.jpg
wealthy,corr_location_0010_right.jpg,corr_location_0028_forward.jpg,corr_location_0028_forward.jpg
depressing,corr_location_0010_right.jpg,corr_location_0028_forward.jpg,corr_location_0010_right.jpg
boring,corr_location_0010_right.jpg,corr_location_0028_forward.jpg,corr_location_0010_right.jpg
safe,corr_location_0036_forward.jpg,corr_location_0006_left.jpg,corr_location_0036_forward.jpg
lively,corr_location_0036_forward.jpg,corr_location_0006_left.jpg,corr_location_0036_forward.jpg
beautiful,corr_location_0036_forward.jpg,corr_location_0006_left.jpg,corr_location_0036_forward.jpg
wealthy,corr_location_0036_forward.jpg,corr_location_0006_left.jpg,corr_location_0036_forward.jpg
depressing,corr_location_0036_forward.jpg,corr_location_0006_left.jpg,corr_location_0006_left.jpg
boring,corr_location_0036_forward.jpg,corr_location_0006_left.jpg,corr_location_0006_left.jpg
safe,corr_location_0001_right.jpg,corr_location_0036_right.jpg,corr_location_0036_right.jpg
lively,corr_location_0001_right.jpg,corr_location_0036_right.jpg,corr_location_0036_right.jpg
beautiful,corr_location_0001_right.jpg,corr_location_0036_right.jpg,corr_location_0036_right.jpg
wealthy,corr_location_0001_right.jpg,corr_location_0036_right.jpg,corr_location_0036_right.jpg
depressing,corr_location_0001_right.jpg,corr_location_0036_right.jpg,corr_location_0001_right.jpg
boring,corr_location_0001_right.jpg,corr_location_0036_right.jpg,corr_location_0001_right.jpg
safe,corr_location_0004_left.jpg,corr_location_0046_forward.jpg,corr_location_0046_forward.jpg
lively,corr_location_0004_left.jpg,corr_location_0046_forward.jpg,corr_location_0046_forward.jpg
beautiful,corr_location_0004_left.jpg,corr_location_0046_forward.jpg,corr_location_0046_forward.jpg
wealthy,corr_location_0004_left.jpg,corr_location_0046_forward.jpg,corr_location_0046_forward.jpg
depressing,corr_location_0004_left.jpg,corr_location_0046_forward.jpg,corr_location_0004_left.jpg
boring,corr_location_0004_left.jpg,corr_location_0046_forward.jpg,corr_location_0004_left.jpg
safe,corr_location_0032_left.jpg,corr_location_0030_left.jpg,corr_location_0030_left.jpg
lively,corr_location_0032_left.jpg,corr_location_0030_left.jpg,corr_location_0030_left.jpg
beautiful,corr_location_0032_left.jpg,corr_location_0030_left.jpg,corr_location_0030_left.jpg
wealthy,corr_location_0032_left.jpg,corr_location_0030_left.jpg,corr_location_0030_left.jpg
depressing,corr_location_0032_left.jpg,corr_location_0030_left.jpg,corr_location_0032_left.jpg
boring,corr_location_0032_left.jpg,corr_location_0030_left.jpg,corr_location_0032_left.jpg
safe,corr_location_0005_left.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
lively,corr_location_0005_left.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
beautiful,corr_location_0005_left.jpg,corr_location_0043_rear.jpg,corr_location_0005_left.jpg
wealthy,corr_location_0005_left.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
depressing,corr_location_0005_left.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
boring,corr_location_0005_left.jpg,corr_location_0043_rear.jpg,corr_location_0043_rear.jpg
safe,corr_location_0022_rear.jpg,corr_location_0010_forward.jpg,corr_location_0022_rear.jpg
lively,corr_location_0022_rear.jpg,corr_location_0010_forward.jpg,corr_location_0022_rear.jpg
beautiful,corr_location_0022_rear.jpg,corr_location_0010_forward.jpg,corr_location_0022_rear.jpg
wealthy,corr_location_0022_rear.jpg,corr_location_0010_forward.jpg,corr_location_0022_rear.jpg
depressing,corr_location_0022_rear.jpg,corr_location_0010_forward.jpg,corr_location_0010_forward.jpg
boring,corr_location_0022_rear.jpg,corr_location_0010_forward.jpg,corr_location_0010_forward.jpg
safe,corr_location_0009_right.jpg,corr_location_0050_forward.jpg,corr_location_0050_forward.jpg
lively,corr_location_0009_right.jpg,corr_location_0050_forward.jpg,corr_location_0009_right.jpg
beautiful,corr_location_0009_right.jpg,corr_location_0050_forward.jpg,corr_location_0050_forward.jpg
wealthy,corr_location_0009_right.jpg,corr_location_0050_forward.jpg,corr_location_0050_forward.jpg
depressing,corr_location_0009_right.jpg,corr_location_0050_forward.jpg,corr_location_0009_right.jpg
boring,corr_location_0009_right.jpg,corr_location_0050_forward.jpg,corr_location_0050_forward.jpg
safe,corr_location_0007_left.jpg,corr_location_0023_forward.jpg,corr_location_0007_left.jpg
lively,corr_location_0007_left.jpg,corr_location_0023_forward.jpg,corr_location_0023_forward.jpg
beautiful,corr_location_0007_left.jpg,corr_location_0023_forward.jpg,corr_location_0007_left.jpg
wealthy,corr_location_0007_left.jpg,corr_location_0023_forward.jpg,corr_location_0007_left.jpg
depressing,corr_location_0007_left.jpg,corr_location_0023_forward.jpg,corr_location_0023_forward.jpg
boring,corr_location_0007_left.jpg,corr_location_0023_forward.jpg,corr_location_0007_left.jpg
safe,corr_location_0046_forward.jpg,corr_location_0001_forward.jpg,corr_location_0046_forward.jpg
lively,corr_location_0046_forward.jpg,corr_location_0001_forward.jpg,corr_location_0046_forward.jpg
beautiful,corr_location_0046_forward.jpg,corr_location_0001_forward.jpg,corr_location_0046_forward.jpg
wealthy,corr_location_0046_forward.jpg,corr_location_0001_forward.jpg,corr_location_0046_forward.jpg
depressing,corr_location_0046_forward.jpg,corr_location_0001_forward.jpg,corr_location_0001_forward.jpg
boring,corr_location_0046_forward.jpg,corr_location_0001_forward.jpg,corr_location_0001_forward.jpg
safe,corr_location_0031_right.jpg,corr_location_0015_right.jpg,corr_location_0031_right.jpg
lively,corr_location_0031_right.jpg,corr_location_0015_right.jpg,corr_location_0031_right.jpg
